LAUNCHED,YPR1,YPR2,YPR3,VOLTAGE
4101,-0.48,-0.18,-0.51,4.27
4140,-0.49,-0.18,-0.49,3.99
4180,-0.50,-0.18,-0.48,3.56
4220,-0.49,-0.17,-0.45,3.60
4259,-0.49,-0.17,-0.43,4.58
4299,-0.50,-0.16,-0.41,3.81
4337,-0.48,-0.13,-0.40,4.11
4377,-0.44,-0.09,-0.38,4.88
4417,-0.38,-0.03,-0.37,4.86
4456,-0.27,0.04,-0.34,4.60
4499,-0.12,0.12,-0.27,4.61
4538,0.04,0.19,-0.19,4.83
4578,0.21,0.23,-0.10,5.00
4618,0.32,0.24,-0.01,5.00
4657,0.33,0.23,0.02,5.00
4697,0.30,0.20,0.01,3.73
4737,0.28,0.17,0.00,3.81
4776,0.28,0.16,-0.00,4.38
4816,0.27,0.16,0.01,4.46
4856,0.25,0.16,0.01,3.76
4895,0.22,0.15,0.01,3.63
4934,0.18,0.13,0.01,4.20
4974,0.11,0.11,0.01,3.93
5014,0.04,0.07,0.00,4.39
5053,-0.03,0.04,0.01,4.50
5093,-0.07,0.01,0.02,4.25
5133,-0.10,-0.02,0.05,4.13
5173,-0.11,-0.04,0.07,4.56
5211,-0.14,-0.07,0.09,4.40
5253,-0.18,-0.10,0.12,5.00
5295,-0.22,-0.12,0.15,4.09
5335,-0.27,-0.14,0.19,4.36
5374,-0.32,-0.15,0.24,5.00
5414,-0.35,-0.16,0.30,4.98
5454,-0.34,-0.18,0.35,4.66
5494,-0.34,-0.20,0.38,4.65
5534,-0.34,-0.21,0.40,4.68
5573,-0.31,-0.22,0.42,4.62
5612,-0.30,-0.23,0.42,4.18
5652,-0.30,-0.23,0.42,4.93
5692,-0.30,-0.23,0.42,4.10
5732,-0.30,-0.22,0.42,4.47
5772,-0.31,-0.22,0.41,3.70
5812,-0.31,-0.22,0.41,3.59
5850,-0.31,-0.21,0.40,3.54
5890,-0.32,-0.21,0.40,3.60
5930,-0.32,-0.21,0.39,3.60
5973,-0.32,-0.20,0.39,3.61
6014,-0.32,-0.20,0.39,3.60
6054,-0.32,-0.20,0.39,3.60
6094,-0.32,-0.20,0.39,3.60
6134,-0.33,-0.20,0.39,3.60
6174,-0.33,-0.19,0.38,3.59
6213,-0.34,-0.18,0.36,3.60
6253,-0.36,-0.16,0.31,3.59
6293,-0.39,-0.12,0.22,5.00
6333,-0.40,-0.05,0.07,5.00
6373,-0.37,0.05,-0.12,5.00
6413,-0.35,0.15,-0.29,5.00
6453,-0.32,0.22,-0.37,5.00
6493,-0.28,0.27,-0.43,5.00
6534,-0.29,0.28,-0.43,5.00
6574,-0.37,0.19,-0.45,3.91
6614,-0.45,0.13,-0.47,5.00
6654,-0.47,0.13,-0.47,4.24
6694,-0.47,0.14,-0.47,3.88
6737,-0.49,0.12,-0.47,3.98
6777,-0.51,0.11,-0.47,3.97
6818,-0.52,0.11,-0.47,4.35
6858,-0.53,0.11,-0.46,3.60
6897,-0.54,0.10,-0.46,3.51
6937,-0.55,0.10,-0.45,3.59
6977,-0.56,0.10,-0.44,3.60
7017,-0.57,0.09,-0.41,3.60
7058,-0.55,0.10,-0.35,4.50
7098,-0.46,0.13,-0.23,3.96
7138,-0.31,0.15,-0.09,5.00
7178,-0.14,0.13,0.03,5.00
7219,0.01,0.09,0.12,5.00
7259,0.16,0.04,0.19,5.00
7299,0.26,-0.00,0.24,4.68
7340,0.33,-0.03,0.28,4.24
7380,0.43,-0.08,0.30,4.01
7422,0.50,-0.11,0.32,5.00
7465,0.56,-0.15,0.32,5.00
7506,0.64,-0.20,0.32,5.00
7546,0.70,-0.26,0.30,5.00
7586,0.75,-0.32,0.27,5.00
7627,0.79,-0.38,0.23,5.00
7666,0.84,-0.44,0.20,5.00
7707,0.88,-0.48,0.17,5.00
7747,0.91,-0.52,0.15,5.00
7787,0.93,-0.55,0.13,5.00
7828,0.94,-0.57,0.11,5.00
7868,0.94,-0.58,0.10,5.00
7909,0.94,-0.58,0.10,5.00
7951,0.95,-0.58,0.10,5.00
7991,0.95,-0.57,0.10,5.00
8032,0.94,-0.56,0.11,4.16
8072,0.95,-0.55,0.11,4.58
8113,0.94,-0.53,0.12,3.93
8153,0.93,-0.51,0.11,3.59
8194,0.91,-0.47,0.12,3.91
8237,0.86,-0.43,0.12,5.00
8278,0.81,-0.37,0.11,4.83
8319,0.77,-0.28,0.11,4.11
8361,0.72,-0.21,0.11,5.00
8401,0.68,-0.12,0.12,4.55
8442,0.65,-0.01,0.13,4.38
8483,0.62,0.11,0.14,5.00
8523,0.59,0.20,0.15,5.00
8564,0.58,0.25,0.16,5.00
8604,0.56,0.30,0.17,5.00
8645,0.54,0.33,0.18,5.00
8685,0.53,0.35,0.18,5.00
8726,0.51,0.35,0.18,5.00
8767,0.50,0.35,0.17,4.48
8808,0.48,0.35,0.17,4.70
8850,0.45,0.36,0.15,5.00
8891,0.37,0.36,0.10,5.00
8932,0.23,0.35,-0.01,5.00
8972,0.01,0.30,-0.14,5.00
9013,-0.24,0.19,-0.26,5.00
9052,-0.45,0.08,-0.33,5.00
9092,-0.60,-0.04,-0.33,5.00
9133,-0.73,-0.14,-0.31,5.00
9174,-0.86,-0.23,-0.29,4.71
9215,-0.96,-0.28,-0.26,4.95
9256,-1.04,-0.31,-0.23,4.72
9297,-1.10,-0.32,-0.21,4.71
9338,-1.19,-0.35,-0.17,4.30
9380,-1.24,-0.37,-0.15,5.00
9421,-1.27,-0.38,-0.14,4.37
9462,-1.28,-0.39,-0.13,4.27
9503,-1.26,-0.38,-0.13,5.00
9543,-1.24,-0.37,-0.15,3.84
9584,-1.18,-0.34,-0.17,3.88
9625,-1.09,-0.30,-0.20,5.00
9666,-0.91,-0.21,-0.23,5.00
9709,-0.74,-0.11,-0.26,5.00
9753,-0.56,0.00,-0.26,4.99
9794,-0.40,0.12,-0.23,5.00
9835,-0.28,0.20,-0.20,5.00
9876,-0.16,0.25,-0.17,4.78
9919,-0.09,0.29,-0.14,4.49
9960,-0.01,0.33,-0.10,4.69
10001,0.04,0.36,-0.07,5.00
10042,0.04,0.37,-0.07,5.00
10084,0.04,0.36,-0.07,4.49
10125,0.04,0.37,-0.06,4.08
10166,0.04,0.37,-0.06,4.58
10209,0.02,0.36,-0.07,4.35
10250,-0.04,0.34,-0.10,3.61
10291,-0.15,0.27,-0.14,5.00
10333,-0.25,0.18,-0.13,5.00
10374,-0.31,0.08,-0.05,5.00
10415,-0.28,-0.09,0.06,5.00
10458,-0.22,-0.24,0.16,5.00
10503,-0.17,-0.39,0.24,5.00
10544,-0.12,-0.52,0.30,5.00
10585,-0.05,-0.62,0.37,5.00
10628,-0.00,-0.67,0.40,5.00
10670,0.03,-0.70,0.43,5.00
10711,0.05,-0.72,0.44,5.00
10752,0.08,-0.74,0.45,4.99
10794,0.09,-0.75,0.45,4.99
10835,0.09,-0.75,0.45,4.73
10878,0.09,-0.74,0.44,3.76
10920,0.07,-0.73,0.44,3.89
10961,0.07,-0.71,0.43,3.53
11002,0.06,-0.68,0.42,3.59
11044,0.03,-0.62,0.39,4.75
11085,-0.01,-0.50,0.33,5.00
11129,-0.01,-0.37,0.28,5.00
11170,0.04,-0.22,0.24,5.00
11212,0.11,-0.08,0.26,5.00
11256,0.19,0.03,0.37,5.00
11300,0.26,0.03,0.45,5.00
11341,0.29,0.02,0.51,4.45
11383,0.31,-0.00,0.55,4.28
11424,0.36,-0.06,0.59,4.90
11468,0.38,-0.10,0.62,5.00
11509,0.40,-0.14,0.64,4.87
11551,0.42,-0.17,0.67,5.00
11593,0.43,-0.19,0.69,4.54
11633,0.42,-0.19,0.70,4.03
11678,0.42,-0.18,0.71,4.14
11718,0.42,-0.18,0.71,3.76
11760,0.42,-0.17,0.72,3.68
11802,0.41,-0.17,0.71,3.70
11843,0.41,-0.17,0.71,3.45
11887,0.41,-0.17,0.71,3.59
11928,0.41,-0.17,0.71,3.59
11970,0.41,-0.17,0.71,3.59
12012,0.41,-0.16,0.71,3.60
12057,0.39,-0.15,0.70,3.60
12100,0.38,-0.14,0.68,3.58
12142,0.34,-0.11,0.63,3.59
12186,0.30,-0.06,0.54,5.00
12228,0.22,-0.01,0.40,5.00
12270,0.14,0.03,0.25,5.00
12311,0.03,0.05,0.10,5.00
12353,-0.13,0.01,-0.09,5.00
12397,-0.25,-0.07,-0.23,5.00
12439,-0.35,-0.15,-0.34,5.00
12481,-0.46,-0.24,-0.45,4.47
12523,-0.57,-0.32,-0.55,5.00
12566,-0.64,-0.39,-0.63,5.00
12608,-0.72,-0.45,-0.70,5.00
12650,-0.79,-0.52,-0.75,5.00
12692,-0.85,-0.57,-0.79,4.61
12736,-0.87,-0.59,-0.80,4.31
12781,-0.87,-0.59,-0.80,4.11
12825,-0.88,-0.60,-0.79,5.00
12867,-0.88,-0.60,-0.79,4.37
12909,-0.87,-0.59,-0.78,4.29
12951,-0.85,-0.57,-0.76,3.70
12995,-0.82,-0.54,-0.74,3.58
13037,-0.77,-0.49,-0.71,4.74
13079,-0.70,-0.43,-0.66,4.57
13121,-0.60,-0.35,-0.58,4.35
13165,-0.49,-0.26,-0.49,5.00
13207,-0.37,-0.17,-0.39,5.00
13249,-0.24,-0.09,-0.27,5.00
13292,-0.09,-0.03,-0.09,5.00
13335,0.03,-0.02,0.06,5.00
13378,0.15,-0.04,0.20,5.00
13420,0.27,-0.09,0.34,4.54
13462,0.42,-0.20,0.48,5.00
13506,0.50,-0.29,0.54,5.00
13552,0.60,-0.39,0.56,5.00
13593,0.66,-0.46,0.56,5.00
13633,0.71,-0.51,0.56,4.99
13672,0.75,-0.55,0.57,5.00
13712,0.76,-0.56,0.58,4.87
13757,0.76,-0.55,0.57,4.86
13796,0.76,-0.55,0.57,3.72
13836,0.75,-0.54,0.57,3.77
13875,0.74,-0.53,0.57,3.59
13915,0.73,-0.52,0.58,3.42
13954,0.72,-0.51,0.58,3.58
13994,0.69,-0.49,0.58,3.59
14033,0.67,-0.46,0.56,5.00
14073,0.63,-0.43,0.53,4.05
14112,0.57,-0.39,0.49,5.00
14151,0.53,-0.35,0.45,5.00
14190,0.49,-0.32,0.43,5.00
14230,0.47,-0.30,0.43,4.91
14272,0.46,-0.28,0.45,4.51
14312,0.43,-0.24,0.47,5.00
14351,0.40,-0.21,0.47,4.83
14391,0.36,-0.17,0.47,5.00
14431,0.33,-0.13,0.45,5.00
14470,0.30,-0.09,0.44,5.00
14510,0.27,-0.05,0.41,4.72
14549,0.24,-0.01,0.40,5.00
14589,0.22,0.02,0.38,5.00
14629,0.19,0.05,0.36,4.69
14668,0.18,0.06,0.36,5.00
14706,0.17,0.07,0.36,5.00
14745,0.17,0.08,0.36,5.00
14785,0.16,0.08,0.36,4.05
14825,0.16,0.08,0.35,4.04
14864,0.15,0.08,0.34,4.96
14904,0.15,0.08,0.34,4.08
14944,0.13,0.08,0.33,3.89
14984,0.10,0.08,0.30,4.97
15026,0.05,0.08,0.26,4.82
15066,0.01,0.07,0.22,5.00
15106,-0.03,0.04,0.18,5.00
15145,-0.07,-0.02,0.14,5.00
15185,-0.10,-0.09,0.11,5.00
15225,-0.11,-0.16,0.09,5.00
15265,-0.11,-0.23,0.09,5.00
15305,-0.08,-0.29,0.09,5.00
15343,-0.06,-0.34,0.10,4.99
15383,-0.04,-0.39,0.10,5.00
15423,-0.03,-0.44,0.09,5.00
15463,-0.03,-0.48,0.07,4.88
15503,-0.03,-0.50,0.06,3.75
15542,-0.03,-0.49,0.05,4.28
15582,-0.01,-0.46,0.04,3.86
15622,0.02,-0.41,0.05,4.08
15662,0.04,-0.32,0.06,5.00
15702,0.04,-0.22,0.07,4.48
15745,0.02,-0.10,0.09,4.22
15784,-0.00,0.02,0.12,5.00
15824,-0.01,0.13,0.17,5.00
15864,-0.00,0.23,0.25,5.00
15904,-0.01,0.30,0.31,5.00
15943,-0.06,0.36,0.32,4.58
15983,-0.09,0.38,0.31,5.00
16023,-0.11,0.40,0.31,5.00
16063,-0.11,0.41,0.31,4.80
16103,-0.11,0.40,0.29,4.22
16143,-0.11,0.38,0.28,4.00
16183,-0.10,0.34,0.26,4.64
16223,-0.07,0.27,0.23,4.23
16263,-0.04,0.18,0.20,4.60
16303,-0.01,0.09,0.16,5.00
16343,0.03,0.00,0.13,4.55
16383,0.08,-0.08,0.11,4.27
16423,0.12,-0.15,0.09,5.00
16466,0.15,-0.20,0.07,4.53
16506,0.16,-0.23,0.04,5.00
16546,0.16,-0.26,0.02,4.77
16588,0.17,-0.28,0.02,5.00
16628,0.16,-0.27,0.02,4.72
16667,0.15,-0.25,0.03,3.72
16707,0.13,-0.19,0.04,3.67
16747,0.09,-0.10,0.06,5.00
16788,0.04,0.01,0.10,5.00
16828,-0.01,0.10,0.12,5.00
16868,-0.06,0.19,0.15,5.00
16908,-0.11,0.27,0.16,5.00
16948,-0.15,0.32,0.17,5.00
16989,-0.17,0.35,0.18,5.00
17029,-0.19,0.33,0.16,5.00
17069,-0.19,0.31,0.15,4.30
17109,-0.17,0.29,0.15,4.26
17149,-0.15,0.26,0.14,3.74
17193,-0.15,0.22,0.12,4.15
17233,-0.12,0.18,0.11,4.74
17273,-0.09,0.12,0.11,4.77
17313,-0.06,0.04,0.11,5.00
17354,-0.04,-0.05,0.09,4.11
17393,-0.04,-0.14,0.07,4.69
17433,-0.04,-0.23,0.05,4.48
17473,-0.02,-0.30,0.04,4.53
17514,-0.00,-0.34,0.03,4.34
17554,0.01,-0.38,0.03,4.60
17596,0.02,-0.40,0.02,4.12
17636,0.03,-0.41,0.01,3.95
17677,0.02,-0.39,0.01,3.91
17717,0.02,-0.35,0.02,3.45
17757,0.03,-0.28,0.03,4.11
17798,0.01,-0.19,0.05,3.99
17838,-0.01,-0.09,0.08,4.81
17879,-0.05,0.00,0.10,4.90
17922,-0.07,0.08,0.14,5.00
17962,-0.09,0.16,0.21,4.74
18003,-0.12,0.22,0.26,4.16
18043,-0.15,0.26,0.29,4.61
18084,-0.18,0.28,0.30,4.33
18126,-0.20,0.28,0.29,5.00
18166,-0.21,0.26,0.27,4.78
18207,-0.20,0.24,0.26,4.33
18246,-0.19,0.23,0.26,4.81
18287,-0.20,0.20,0.23,4.85
18328,-0.19,0.16,0.21,4.41
18368,-0.18,0.09,0.20,5.00
18409,-0.16,0.01,0.19,5.00
18449,-0.16,-0.09,0.18,5.00
18490,-0.14,-0.19,0.17,5.00
18531,-0.12,-0.28,0.17,5.00
18571,-0.10,-0.34,0.16,5.00
18612,-0.09,-0.38,0.16,4.18
18653,-0.10,-0.41,0.16,4.34
18693,-0.09,-0.40,0.16,3.87
18733,-0.08,-0.39,0.17,4.15
18774,-0.08,-0.37,0.18,3.48
18815,-0.07,-0.34,0.19,3.58
18855,-0.07,-0.28,0.20,3.70
18896,-0.09,-0.21,0.20,4.09
18937,-0.12,-0.12,0.20,4.06
18977,-0.16,-0.02,0.18,4.78
19018,-0.20,0.07,0.17,4.58
19058,-0.25,0.16,0.17,4.29
19099,-0.29,0.23,0.17,4.31
19140,-0.33,0.28,0.17,4.25
19180,-0.37,0.29,0.15,4.16
19221,-0.38,0.27,0.14,4.57
19262,-0.40,0.25,0.13,4.64
19305,-0.41,0.24,0.11,4.83
19345,-0.43,0.23,0.10,5.00
19389,-0.44,0.23,0.09,4.88
19430,-0.46,0.23,0.08,4.25
19471,-0.48,0.21,0.06,4.98
19514,-0.51,0.18,0.03,4.70
19555,-0.53,0.14,-0.00,4.23
19596,-0.56,0.09,-0.03,4.60
19637,-0.59,0.03,-0.05,4.25
19677,-0.61,-0.02,-0.07,4.68
19718,-0.62,-0.06,-0.08,4.22
19759,-0.62,-0.08,-0.08,4.11
19800,-0.62,-0.09,-0.08,3.94
19841,-0.63,-0.09,-0.09,3.85
19884,-0.63,-0.07,-0.11,3.80
19925,-0.62,-0.03,-0.14,3.68
19966,-0.58,0.03,-0.14,5.00
20007,-0.51,0.11,-0.13,5.00
20049,-0.45,0.20,-0.09,5.00
20090,-0.43,0.26,-0.04,5.00
20134,-0.42,0.28,-0.01,4.57
20177,-0.41,0.29,0.01,4.34
20218,-0.42,0.29,0.01,4.57
20259,-0.43,0.27,-0.00,3.68
20300,-0.43,0.26,0.00,3.53
20341,-0.42,0.26,0.01,3.59
20384,-0.43,0.26,0.02,3.57
20425,-0.43,0.26,0.04,3.59
20466,-0.42,0.25,0.07,3.58
20507,-0.42,0.24,0.11,4.22
20548,-0.41,0.22,0.16,4.40
20590,-0.38,0.19,0.20,4.03
20632,-0.35,0.16,0.21,4.73
20674,-0.34,0.11,0.21,4.12
20715,-0.31,0.07,0.22,4.26
20756,-0.27,0.05,0.25,4.02
20798,-0.26,0.03,0.25,3.99
20839,-0.27,0.01,0.23,3.66
20885,-0.27,-0.00,0.23,3.64
20927,-0.27,-0.01,0.23,4.34
20968,-0.28,-0.01,0.22,3.38
21009,-0.29,0.00,0.22,3.56
21053,-0.31,0.02,0.22,3.59
21094,-0.33,0.04,0.22,3.59
21135,-0.35,0.08,0.22,4.90
21177,-0.38,0.12,0.21,4.61
21218,-0.40,0.16,0.21,3.89
21260,-0.42,0.19,0.20,4.60
21303,-0.43,0.22,0.21,4.18
21344,-0.44,0.23,0.21,4.15
21386,-0.44,0.22,0.21,4.00
21428,-0.44,0.22,0.20,4.81
21469,-0.44,0.21,0.20,3.67
21512,-0.44,0.20,0.19,3.63
21554,-0.44,0.19,0.18,4.13
21595,-0.45,0.17,0.16,4.24
21640,-0.47,0.14,0.13,4.57
21683,-0.49,0.11,0.10,3.92
21725,-0.52,0.08,0.07,3.96
21767,-0.55,0.06,0.04,5.00
21808,-0.59,0.04,0.01,5.00
21852,-0.62,0.04,-0.00,4.63
21893,-0.63,0.05,-0.01,4.60
21935,-0.63,0.06,-0.00,3.65
21977,-0.64,0.07,-0.00,4.23
22018,-0.65,0.08,-0.00,4.39
22062,-0.66,0.08,-0.00,4.03
22103,-0.66,0.08,-0.01,3.63
22145,-0.67,0.08,-0.01,3.49
22187,-0.69,0.09,-0.02,3.59
22229,-0.70,0.10,-0.02,3.56
22272,-0.70,0.10,-0.01,3.59
22314,-0.71,0.11,-0.01,3.58
22356,-0.71,0.11,-0.01,3.59
22401,-0.72,0.11,-0.01,3.59
22444,-0.72,0.11,-0.01,3.59
22486,-0.73,0.11,-0.01,3.59
22528,-0.74,0.11,-0.01,3.59
22572,-0.75,0.11,-0.02,3.59
22614,-0.76,0.11,-0.02,3.60
22656,-0.77,0.11,-0.02,3.60
22698,-0.78,0.10,-0.02,3.59
22741,-0.79,0.10,-0.02,3.59
22783,-0.80,0.09,-0.02,3.57
22825,-0.81,0.09,-0.03,3.60
22867,-0.82,0.09,-0.03,3.58
22911,-0.82,0.10,-0.03,3.59
22953,-0.82,0.10,-0.03,3.57
22995,-0.82,0.10,-0.03,3.58
23037,-0.83,0.10,-0.03,3.59
23080,-0.83,0.10,-0.03,3.60
23122,-0.84,0.09,-0.04,3.60
23176,-0.86,0.07,-0.04,3.60
23221,-0.88,0.05,-0.04,4.23
23263,-0.89,0.03,-0.04,4.28
23305,-0.88,0.01,-0.03,3.66
23347,-0.87,-0.01,-0.02,4.30
23391,-0.87,-0.02,-0.02,4.29
23433,-0.86,-0.03,-0.02,4.55
23475,-0.86,-0.06,-0.01,3.40
23517,-0.85,-0.09,0.00,3.87
23561,-0.84,-0.14,0.01,4.18
23603,-0.82,-0.21,0.02,3.69
23645,-0.78,-0.29,0.02,4.08
23687,-0.75,-0.38,0.02,5.00
23731,-0.74,-0.45,0.02,4.92
23773,-0.73,-0.50,0.03,4.58
23813,-0.72,-0.53,0.04,4.04
23852,-0.70,-0.54,0.04,4.48
23895,-0.69,-0.53,0.04,3.86
23936,-0.67,-0.51,0.04,3.87
23981,-0.65,-0.47,0.04,3.49
24020,-0.62,-0.41,0.04,4.68
24060,-0.59,-0.33,0.04,4.08
24099,-0.59,-0.26,0.04,3.95
24139,-0.60,-0.18,0.03,4.09
24177,-0.63,-0.12,0.01,4.25
24217,-0.67,-0.06,-0.01,4.95
24256,-0.72,-0.00,-0.03,5.00
24296,-0.76,0.04,-0.04,4.56
24336,-0.80,0.07,-0.05,4.59
24375,-0.84,0.08,-0.07,4.15
24415,-0.89,0.08,-0.09,4.49
24454,-0.94,0.07,-0.11,4.74
24494,-0.96,0.06,-0.12,4.84
24532,-0.99,0.04,-0.14,4.07
24571,-1.02,0.02,-0.16,5.00
24614,-1.04,0.01,-0.17,4.98
24653,-1.04,0.00,-0.17,4.50
24693,-1.04,-0.00,-0.16,3.74
24732,-1.03,-0.00,-0.15,3.77
24771,-1.00,0.00,-0.12,3.54
24811,-0.95,0.01,-0.08,3.57
24851,-0.87,0.03,-0.01,5.00
24891,-0.75,0.04,0.06,5.00
24930,-0.64,0.04,0.14,5.00
24970,-0.54,0.04,0.20,5.00
25010,-0.47,0.04,0.23,5.00
25049,-0.46,0.07,0.22,5.00
25089,-0.50,0.12,0.20,4.57
25129,-0.51,0.17,0.21,5.00
25169,-0.48,0.23,0.26,5.00
25208,-0.44,0.24,0.32,5.00
25248,-0.40,0.25,0.38,4.96
25287,-0.35,0.24,0.43,5.00
25329,-0.30,0.20,0.47,4.61
25369,-0.26,0.16,0.47,4.35
25409,-0.22,0.12,0.46,5.00
25449,-0.19,0.09,0.45,4.60
25489,-0.17,0.06,0.44,4.29
25528,-0.15,0.05,0.44,5.00
25568,-0.13,0.04,0.45,4.66
25608,-0.11,0.04,0.45,3.58
25648,-0.09,0.03,0.45,3.58
25688,-0.08,0.03,0.44,3.58
25728,-0.08,0.02,0.43,3.59
25768,-0.08,0.01,0.42,3.59
25808,-0.08,0.01,0.42,3.59
25847,-0.09,0.02,0.42,3.59
25887,-0.09,0.03,0.42,4.33
25926,-0.09,0.03,0.42,3.98
25966,-0.10,0.03,0.42,4.11
26006,-0.11,0.03,0.42,3.96
26049,-0.11,0.04,0.42,5.00
26089,-0.12,0.04,0.42,4.23
26129,-0.12,0.05,0.42,4.22
26169,-0.13,0.05,0.42,4.51
26208,-0.13,0.05,0.42,3.79
26248,-0.14,0.06,0.41,4.59
26288,-0.14,0.06,0.41,4.60
26328,-0.16,0.06,0.41,3.77
26368,-0.16,0.07,0.41,3.88
26408,-0.17,0.07,0.41,4.96
26449,-0.18,0.08,0.40,4.05
26489,-0.19,0.08,0.40,4.96
26529,-0.20,0.08,0.39,3.94
26569,-0.20,0.08,0.39,5.00
26608,-0.20,0.08,0.39,4.15
26648,-0.21,0.08,0.39,3.93
26688,-0.22,0.08,0.38,4.83
26728,-0.22,0.08,0.39,3.77
26768,-0.23,0.08,0.39,3.69
26806,-0.24,0.09,0.39,3.92
26846,-0.24,0.09,0.39,4.95
26886,-0.25,0.09,0.39,3.68
26926,-0.26,0.10,0.38,4.95
26966,-0.28,0.10,0.37,3.85
27006,-0.34,0.12,0.33,4.97
27047,-0.41,0.13,0.28,5.00
27087,-0.49,0.13,0.22,5.00
27127,-0.56,0.13,0.16,5.00
27167,-0.63,0.13,0.12,5.00
27207,-0.71,0.14,0.08,5.00
27247,-0.82,0.13,0.02,5.00
27287,-0.91,0.11,-0.03,5.00
27327,-0.98,0.09,-0.07,5.00
27368,-1.03,0.07,-0.10,5.00
27408,-1.06,0.07,-0.10,5.00
27448,-1.07,0.07,-0.10,4.96
27488,-1.08,0.08,-0.09,4.88
27532,-1.10,0.09,-0.09,4.57
27574,-1.10,0.10,-0.08,4.64
27614,-1.11,0.10,-0.08,4.66
27654,-1.11,0.10,-0.08,3.69
27695,-1.12,0.10,-0.08,3.70
27735,-1.12,0.10,-0.08,4.17
27775,-1.12,0.10,-0.08,3.68
27816,-1.12,0.10,-0.08,3.62
27856,-1.12,0.10,-0.08,3.64
27896,-1.12,0.10,-0.07,3.64
27937,-1.12,0.10,-0.07,3.66
27977,-1.12,0.10,-0.06,3.97
28016,-1.12,0.10,-0.06,3.80
28057,-1.12,0.10,-0.07,3.79
28097,-1.12,0.10,-0.06,3.71
28138,-1.12,0.10,-0.06,3.70
28178,-1.13,0.10,-0.06,3.62
28221,-1.13,0.10,-0.06,3.61
28263,-1.13,0.10,-0.05,3.69
28304,-1.12,0.10,-0.05,4.01
28344,-1.10,0.11,-0.03,3.66
28385,-1.03,0.13,0.01,3.96
28425,-0.97,0.16,0.06,4.85
28466,-0.92,0.19,0.10,5.00
28507,-0.87,0.22,0.13,5.00
28547,-0.82,0.23,0.16,5.00
28588,-0.76,0.24,0.20,5.00
28628,-0.73,0.26,0.23,5.00
28671,-0.74,0.26,0.23,5.00
28711,-0.75,0.26,0.23,3.58
28752,-0.74,0.26,0.23,3.61
28793,-0.74,0.25,0.23,3.51
28833,-0.75,0.25,0.23,3.49
28874,-0.76,0.25,0.22,3.45
28914,-0.75,0.25,0.23,3.80
28958,-0.75,0.26,0.24,3.78
29001,-0.76,0.26,0.23,3.69
29040,-0.76,0.25,0.23,3.60
29081,-0.76,0.25,0.23,3.69
29122,-0.78,0.26,0.22,3.68
29162,-0.79,0.26,0.21,4.05
29203,-0.81,0.25,0.20,4.41
29244,-0.83,0.25,0.19,3.89
29285,-0.84,0.25,0.18,4.51
29326,-0.85,0.24,0.17,3.78
29366,-0.87,0.23,0.16,3.61
29407,-0.90,0.22,0.13,4.65
29450,-0.95,0.21,0.09,5.00
29491,-1.01,0.18,0.04,5.00
29532,-1.07,0.15,-0.00,5.00
29573,-1.13,0.12,-0.04,5.00
29613,-1.19,0.08,-0.08,5.00
29654,-1.26,0.04,-0.12,5.00
29695,-1.33,-0.00,-0.15,5.00
29739,-1.38,-0.04,-0.17,5.00
29782,-1.41,-0.06,-0.17,4.26
29823,-1.43,-0.08,-0.17,4.06
29864,-1.44,-0.08,-0.16,4.24
29905,-1.44,-0.09,-0.15,3.82
29946,-1.43,-0.08,-0.13,3.98
29987,-1.40,-0.07,-0.12,4.10
30030,-1.38,-0.06,-0.10,3.83
30071,-1.34,-0.04,-0.08,4.44
30112,-1.29,-0.01,-0.06,5.00
30153,-1.24,0.01,-0.04,4.93
30193,-1.20,0.03,-0.02,4.62
30234,-1.15,0.04,-0.00,4.69
30275,-1.11,0.05,0.01,4.20
30318,-1.10,0.06,0.01,3.91
30359,-1.07,0.06,0.02,3.97
30400,-1.03,0.07,0.03,3.38
30444,-1.00,0.07,0.05,3.72
30486,-0.96,0.08,0.07,4.00
30529,-0.94,0.08,0.09,4.74
30570,-0.92,0.08,0.10,4.60
30611,-0.90,0.08,0.12,3.43
30652,-0.90,0.08,0.13,4.14
30693,-0.89,0.08,0.13,3.64
30735,-0.89,0.09,0.14,3.59
30776,-0.88,0.09,0.15,3.59
30819,-0.87,0.09,0.16,3.58
30860,-0.87,0.09,0.17,3.59
30901,-0.86,0.09,0.17,3.58
30943,-0.85,0.09,0.19,3.59
30984,-0.85,0.10,0.19,3.59
31025,-0.86,0.10,0.19,3.39
31069,-0.86,0.10,0.19,3.56
31110,-0.86,0.10,0.19,3.58
31151,-0.86,0.10,0.20,3.59
31196,-0.85,0.10,0.20,3.59
31239,-0.86,0.10,0.20,3.59
31280,-0.86,0.10,0.20,3.59
31322,-0.87,0.10,0.20,3.58
31363,-0.87,0.10,0.20,3.59
31405,-0.87,0.11,0.21,3.58
31448,-0.87,0.11,0.22,3.58
31489,-0.87,0.11,0.22,3.59
31531,-0.88,0.11,0.22,3.57
31573,-0.88,0.11,0.23,3.59
31614,-0.88,0.11,0.23,3.59
31656,-0.88,0.12,0.23,3.59
31699,-0.89,0.12,0.23,3.58
31740,-0.89,0.12,0.23,3.59
31782,-0.90,0.12,0.22,3.59
31824,-0.91,0.12,0.21,3.58
31865,-0.94,0.12,0.20,3.59
31908,-0.97,0.12,0.18,3.59
31950,-1.02,0.12,0.15,4.53
31989,-1.07,0.11,0.11,5.00
